,text,Sentiment
4876,'Coronavirus et transports en commun : une appli créée par un Corrézien a le vent en poupe - France 3 Régions https://t.co/XIZVmahUeb',0
4877,'وزارة التجارة: تحرير 5 محاضر ضبط لمحال مخالفة لم تلتزم بإجراءات مواجهة فيروس كورونا ورصد 80 جمعية تعاونية وسوقا ومح… https://t.co/t5xTm09at4',0
4878,'Maine-et-Loire. Coronavirus : une brigade pour traquer le virus https://t.co/080bBjvKd7',0
4879,'#روسيا تسجل 10699 إصابة جديدة بفيروس #كورونا خلال الـ 24 ساعة الماضية   #عاجل #فيروس_كورونا',0
4880,'Coronavirus en Ile-de-France : «Il faut serrer les dents encore trois semaines» - via @Le_Parisien https://t.co/QJLnoMEWRq',0
4881,'#coronavirus : cauchemar en cuisine pour les restaurateurs https://t.co/UBf24DSVm2 via @EchosExecutives',0
4882,"'@EmmanuelMacron un génocide annoncé prémédité Selon  les informations du Canard enchaîné, l’ambassadeur de France à… https://t.co/MPHyu9whTD'",0
4883,'اصابة ضباط من معتقلي المحاولة الانقلابية بفيروس كورونا https://t.co/KroPCRBbR5',0
4884,'@aldo_chaaya @paul_fayad @DRSAMIRGEAGEA @Gebran_Bassil @AbuAbufadel @BassamAbouZeid @khalil_charbel @charlesjabbour… https://t.co/EA7Z7EzxIR',0
4885,'@mo_dessouki مليانه كورونا',0
4886,'روسيا دي عندها ارقام هلامية جداً',0
4887,'@AmaniAAJ @mansour_y وفيه احتمال آخر ان فيه وفيات طبيعية تصير ويتم تسجيلها كورونا لغاية في نفس ادارة المستشفى عشان التأمينات.',0
4888,"'La saison du #houblon démarre en #Alsace, mais à cause du confinement et de la météo, elle s'annonce difficile… https://t.co/rCMYRKCZc6'",0
4889,"'""الجيش الأبيض"" يدفع ثمن #كورونا.. وتحذير من الأسوأ https://t.co/UZGjNWaXgQ #nabadTV https://t.co/m7DP7sIfCb'",0
4890,'Coronavirus : la crainte d'une seconde vague épidémique est-elle bel et bien justifiée ? https://t.co/hEX9YOMhLi',0
4891,'عاجل |  مركز العمليات الروسي لمكافحة كورونا: تسجيل 10699 إصابة جديدة بفيروس كورونا ترفع الإجمالي إلى 187859',0
4892,'« le #coronavirus n’a pu prendre une telle ampleur qu’en raison des lacunes de la mondialisation et du développemen… https://t.co/Qc6ERX9BEK',0
4893,'ليه يعني ايش ممكن يتغير؟🤔',0
4894,'أكثر من 9 آلاف وفاة .. #كورونا يتوغل فى البرازيل https://t.co/L4bgWGLaJC',0
4895,'Coronavirus : les salauds qui gouvernent les Français veulent s’auto-amnistier https://t.co/e1zzKiVRCO',-1
4896,'شاهدوا : إعلامية مصرية تبكي على الهواء بسبب زفة كورونا - https://t.co/vYCeawKyrE https://t.co/DmpVXCCzzC',0
4897,"'@GIANNOCCARO_F @LucARBIB Non on ne peut l'affirmer,mais une attaque virale type #coronavirus sur des organismes aff… https://t.co/2BS9fZNHCe'",0
4898,'يالطيف ياساتر',0
4899,'La Russie enregistre 98 décès et 10 699 nouveaux cas de coronavirus dans les dernières 24 heures https://t.co/efM7Z85qoZ',0
4900,'المجذوب: في هذه الظروف الاستثنائية كافحنا فيروس كورونا من داخل صفوفنا وعندما أحسسنا بأن الخطر ازداد أقفلنا المؤسسات التعليمية',0
4901,'Voire ...',0
4902,"'@JOngalath @JessyeElla @PresidentABO @jessyella J’ai porté un de ces masques pendant quelques minutes , j’ai eu de… https://t.co/sHFiW7lgQX'",0
4903,'#أمريكا تدرس إلغاء تسديد ديونها إلى #الصين وتعتبر هذه المبالغ تعويضات عن خسائر #كورونا والصين بدورها تدرس تقليص شرا… https://t.co/dYdGw2oaVW',0
4904,"'Les cartes du déconfinement, vu par le gouvernement dont la première remonte au 30 avril dernier. Si ils font parei… https://t.co/UtzqylSnsb'",0
4905,'C'est dingue',-1
4906,'إذاعية كتالونيا: 5 حالات إيجابية بـ كورونا في الليجا https://t.co/zUfZFYITfLإذاعية-كتالونيا-5-حالات-إيجابية-بـ-كورونا-في-الليجا',0
4907,'Comment gagner plus d'argent avec son site/blog sur https://t.co/szYOsN185i #ndd En España/6h: 1.#covid19 2.… https://t.co/07bsevsTXj',0
4908,'@jazangov @moe_gov_sa @sabyaedu #تعليم_صبيا #فيروس_كورونا  #التعليم_عن_بعد #كلنا_مسوؤل  كل الشكر والتقدير لسمو نائب… https://t.co/SlaI6GvT0D',0
4909,'#CoronaVirus #Wuhan Patients0 des sportifs olympiques militaires ? https://t.co/m48B7oghoU',0
4910,'صندوق النقد يوافق على 50 طلب دعم لمواجهة كورونا بقيمة 18 مليار دولار https://t.co/ErenV0phju #عُمان #مسقط… https://t.co/JzWUR7C4Co',0
4911,'Capote et masque. Bonne journée !',0
4912,'الروس حالفين ما يطلعوا أقل من الأمريكان',0
4913,'سمو رئيس الوزراء  @KuwaitiCM  أثبت معدل زيادة الإصابات اليومية ( محدودية )  #الحظرالجزئي أو حتى #الكلي لمكافحة كورو… https://t.co/AxDyqbICmv',0
4914,"'Moi aussi, à partir d'un million d'euros sur mon compte en banque, comme eux, je commencerai à parler écologie....… https://t.co/GngjW7LcUF'",0
4915,'@Mohammed88l يحتاج نجرب في كل واحد كان مقتنع ان كورونا يتلاشى مع الحرارة😂🤦‍♂️',0
4916,'Scandale – Coronavirus : Macron au courant depuis décembre !  https://t.co/i0bIjfpAHO #drague #draguer #citation… https://t.co/EhEkkc0Fi9',0
4917,'🔴75e anniversaire de la fin de la Seconde guerre mondiale sans public. L'épidémie du coronavirus contraint à célébr… https://t.co/NYLjS3Dyem',0
4918,'مركز العمليات الروسي لمكافحة كورونا: تسجيل 10699 إصابة جديدة بفيروس كورونا ترفع الإجمالي إلى 187859',0
4919,'فكرة حلوة... أصلا هذا الطبيب أخذ وساما من الدولة  ولنسمي شارع السفارة الأمريكية في العراق بأبو غريب  وأمام القنصلية… https://t.co/KATW1UAYaO',1
4920,'#Coronavirus : la saison du #houblon 2020 s'annonce difficile pour les #producteurs et #brasseurs d'#Alsace… https://t.co/FnfJbhubP2',0
4921,'عاجل | مركز العمليات الروسي لمكافحة كورونا: تسجيل 10699 إصابة جديدة بفيروس كورونا ترفع الإجمالي إلى 187859 #رمضان… https://t.co/950pBFPQQk',0
4922,"'""Coronavirus: pas d'efficacité probante de l'hydroxychloroquine sur les malades (étude)"" https://t.co/91Cc0kfJov'",0
4923,"'#CORONAVIRUS 🇸🇾 En #Syrie, la production d'#hydroxychloroquine bat son plein - https://t.co/iuf1XRMeLe https://t.co/6Odx3XETXg'",0
4924,'@Hamad_hassan20 في ناس بتنسى انك ياما ليالي ما كنت تنام . بس برجع بقلك اسمك راح يضل مسجل بتاريخ لبنان الحديث لتحديك… https://t.co/EAezzWv4OE',0
4925,"'وزير التربية #طارق_المجذوب: في هذه الظروف الاستثنائية، كافحنا فيروس ""#كورونا"" من داخل مؤسستنا وعندما أحسسنا أن الوض… https://t.co/FoJvUdHWkq'",0
4926,"'Réouverture des plages sous conditions : ""Une mesure de bon sens"", se réjouit un maire du Finistère https://t.co/1jfTsetm6J via @franceinfo'",0
4927,'كلمتي للناس اللي قاعده تروج ل #الحظر_الكلي #الكويت #كورونا_الجديد #كورونا #كوفيد١٩ https://t.co/hRiEA7j2w1',0
4928,'On a échappé à l'épluchage. #COVID19',0
4929,'المجذوب: في هذه الظروف الاستثنائية كافحنا فيروس كورونا من داخل صفوفنا وعندما أحسسنا بأن الخطر ازداد أقفلنا المؤسسات… https://t.co/ls3YvgserC',0
4930,'المجذوب: في هذه الظروف الاستثنائية كافحنا فيروس كورونا من داخل صفوفنا وعندما أحسسنا بأن الخطر ازداد أقفلنا المؤسسات… https://t.co/j4SyEmDgIu',0
4931,'🚨🇱🇷USA: UN AFRO-AMÉRICAIN ABATTU PAR DEUX SUPRÉMACISTES BLANCS PENDANT QU'IL FAISAIT SON JOGGING 😡… https://t.co/qNxxwwXro3',0
4932,"'""Nous sommes dans les trous de la raquette"" : les attachées de presse, oubliées du plan Macron pour la culture… https://t.co/Rd2LLuDPrs'",0
4933,'غوتيريش: المسلمون يتعرضون لاعتداءات بسبب كورونا https://t.co/uDUIhdDIb0',0
4934,'أحمد الفضلي لـ د.فايز الظفيري: هذا دورك أنت.. ليش ما هيّأت الطلبة للتعليم عن بعد؟!  #اللوبي_الرمضاني #كورونا #رمضان… https://t.co/CHfk7R9jFP',0
4935,'اللهم في هذا اليوم المبارك #يوم_الجمعة وهذا الشهر الفضيل 🌙 #رمضان إجعل هذا البلد آمنا مطمئنا سخاء رخاء وسائربلاد ال… https://t.co/ApKABVVBgC',0
4936,'L’étude @apcoworldwide sur la communication des patrons du CAC 40 au temps du coronavirus présentée par… https://t.co/MbaigWDc6K',0
4937,'ماهو السر وراء اعادة فتح الأسواق وغيرها من الإماكن لمرتادي التجمعات بمدينة جوبا، في ظل ان معدل الإصابة بفيروس كورون… https://t.co/tJAbFexSjy',0
4938,'Roxana Maracineanu en première ligne dans la tempête coronavirus - Les 30 qui ont fait le confinement. Depuis le dé… https://t.co/oCZX61h7gV',0
4939,'#ليبيا_الآن I خروج المجموعة الأولى من المواطنين بعد انتهاء مدة الحجر الصحي في بنغازي  أعلنت الغرفة المركزية لفرق ال… https://t.co/rkJtuOX0eb',0
4940,'العسعس: عجز الميزانية سيزيد مليار دينار بسبب تداعيات #كورونا   #الغد #الأردن #فيروس_كورونا  https://t.co/aUNu90bMrR',0
4941,"'Coronavirus: les célébrations du 8-Mai en version confinement, le bilan américain de morts toujours haut https://t.co/2tuI9Wiktr'",0
4942,'أوروبا تحيي ذكرى انتهاء الحرب العالمية الثانية في ظل إجراءات عزل غير مسبوقة بسبب فيروس كورونا… https://t.co/yMGHXDIy5w',0
4943,'⭕نكسة في #الأردن بعد 8 أيام من صفر إصابة بـ”#كورونا” .. هكذا تسببت وليمة “#منسف” بكارثة في #المفرق!  #اربد… https://t.co/szDVA6wmFl',0
4944,"'Les Etats-Unis bloqués sur un plateau, 267 000 morts dans le monde... le point sur le coronavirus    https://t.co/cTc2FmlBO3'",0
4945,'يعني مادري شقول كورونا وحر وصايمين ويجي واحد طايح حظه ويغمز لي؟ يعني من وين القاها ؟ من الزحمه ولا من ابو غمزه؟ 😒',0
4946,'@A__23x الله يبارك فيك كورونا مافي عزيمه😂',0
4947,'Plainte de 78 Belges contre une agence de voyages après le décès dû au coronavirus de 4 touristes Quatre passagers… https://t.co/hHlwpgkN5V',0
4948,'Coronavirus - Pour Michel Onfray : «Macron enverra la police et l’armée» en cas de contestation sociale - ::… https://t.co/7YUeqyW5yK',0
4949,'الأزمات تصنع الفرص  تمر الأزمات على الإنسان لتجعله يرى الحياة بمنظور مختلف، وتفتح له آفاق جديدة. #مساء_الخير #يوم_الجمعة #كورونا',0
4950,'2 matchs par semaine en 1 mois et à Huis clos...LOL',0
4951,'المبادرة تدعم المواطنين المتفرغين للعمل في نشاط توجيه المركبات والمسجلين لدى الهيئة العامة للنقل الذين يعملون مقدار… https://t.co/1gCZecTsNV',0
4952,'Et il fait ça en #5G les soirs de pleine lune...',0
4953,"'#روسيا تعلن عن تسجيل 10,699 إصابة جديدة بفايروس كورونا و 98 وفاة  #عكاظ #ان_تكون_اولا #كورونا #corona https://t.co/VD55AtKbWM'",0
4954,'@DrIbrahimdashti @p0JzztSNAN6pFz2 الكلام مو كامل هي تبدو معطيتهم خيارين، اذا ما قبلوا بالأول ما عندها عير الخيام كح… https://t.co/IF9nN6EW6M',0
4955,'Faudra-t-il plutôt rétablir l'ISF et nationaliser les entreprises qui ont liquidé l'appareil industriel français po… https://t.co/lhGWU8zivD',0
4956,"'المجذوب: في هذه الظروف الاستثنائية، كافحنا فيروس ""#كورونا"" من داخل مؤسستنا وعندما أحسسنا أن الوضع ساء أقفلنا المؤسسات التعليمية'",0
4957,'#دولي: مركز العمليات الروسي لمكافحة كورونا:   ▪︎تسجيل 10699 إصابة جديدة بوباء كورونا ترفع الإجمالي إلى 187859.  ▪︎9… https://t.co/wZbqhHwoG3',0
4958,'@n_habsi @abuBysan خلونا من السياكل وغيرها    العالم يحارب فايروس كورونا الا يفتك بالناس والعباد  بدل لا تتحدثون من… https://t.co/dELL8XGfKK',0
4959,"'""Hou, maîtresse, il a un masque, il est méchant...!"" Belle ambiance à l'école avec des directives pareilles !'",0
4960,"'كورونا يضرب مجددا في أميركا.. وترامب يصلي من أجل ""دواء سريع"" https://t.co/kMbtDaDMi7'",0
4961,"'""الخطوة الكبيرة"".. اليابان تقر رمديسفير لعلاج كورونا https://t.co/fl9CTuYQ3l'",0
4962,"'Coronavirus. À la fin de l’hospitalisation, quel suivi pour les patients du CHU de Toulouse ? via @actufr https://t.co/20cSRRAQL7'",0
4963,'Obligations de Moyens ou de Résultats  Responsables mais pas coupables ?  Les mensonges du gouvernement pour s’auto… https://t.co/QU9bhW5Ueo',0
4964,'Obligations de Moyens ou de Résultats  Responsables mais pas coupables?  Les mensonges du gouvernement pour s’auto-… https://t.co/it60sh44hK',0
4965,"'Coronavirus - La rédaction vous répond: ""Est-ce que les centres commerciaux, comme Polygone ou Cap 3000 ont une cha… https://t.co/rR8VmrHejq'",0
